id,class
data/seg_train/seg_train/forest/6085.jpg,forest
data/seg_train/seg_train/forest/1932.jpg,forest
data/seg_train/seg_train/forest/17975.jpg,forest
data/seg_train/seg_train/forest/10954.jpg,forest
data/seg_train/seg_train/forest/10940.jpg,forest
data/seg_train/seg_train/forest/524.jpg,forest
data/seg_train/seg_train/forest/5759.jpg,forest
data/seg_train/seg_train/forest/915.jpg,forest
data/seg_train/seg_train/forest/9605.jpg,forest
data/seg_train/seg_train/forest/10217.jpg,forest
data/seg_train/seg_train/forest/4321.jpg,forest
data/seg_train/seg_train/forest/2744.jpg,forest
data/seg_train/seg_train/forest/6522.jpg,forest
data/seg_train/seg_train/forest/9611.jpg,forest
data/seg_train/seg_train/forest/12372.jpg,forest
data/seg_train/seg_train/forest/19227.jpg,forest
data/seg_train/seg_train/forest/17222.jpg,forest
data/seg_train/seg_train/forest/5003.jpg,forest
data/seg_train/seg_train/forest/929.jpg,forest
data/seg_train/seg_train/forest/14059.jpg,forest
data/seg_train/seg_train/forest/16896.jpg,forest
data/seg_train/seg_train/forest/3300.jpg,forest
data/seg_train/seg_train/forest/15421.jpg,forest
data/seg_train/seg_train/forest/8255.jpg,forest
data/seg_train/seg_train/forest/4484.jpg,forest
data/seg_train/seg_train/forest/2793.jpg,forest
data/seg_train/seg_train/forest/7833.jpg,forest
data/seg_train/seg_train/forest/2787.jpg,forest
data/seg_train/seg_train/forest/6287.jpg,forest
data/seg_train/seg_train/forest/15390.jpg,forest
data/seg_train/seg_train/forest/11685.jpg,forest
data/seg_train/seg_train/forest/13086.jpg,forest
data/seg_train/seg_train/forest/14931.jpg,forest
data/seg_train/seg_train/forest/17586.jpg,forest
data/seg_train/seg_train/forest/733.jpg,forest
data/seg_train/seg_train/forest/7826.jpg,forest
data/seg_train/seg_train/forest/7198.jpg,forest
data/seg_train/seg_train/forest/13904.jpg,forest
data/seg_train/seg_train/forest/18851.jpg,forest
data/seg_train/seg_train/forest/4308.jpg,forest
data/seg_train/seg_train/forest/3315.jpg,forest
data/seg_train/seg_train/forest/13045.jpg,forest
data/seg_train/seg_train/forest/13723.jpg,forest
data/seg_train/seg_train/forest/928.jpg,forest
data/seg_train/seg_train/forest/11134.jpg,forest
data/seg_train/seg_train/forest/5002.jpg,forest
data/seg_train/seg_train/forest/14064.jpg,forest
data/seg_train/seg_train/forest/6523.jpg,forest
data/seg_train/seg_train/forest/14702.jpg,forest
data/seg_train/seg_train/forest/9176.jpg,forest
data/seg_train/seg_train/forest/2037.jpg,forest
data/seg_train/seg_train/forest/3329.jpg,forest
data/seg_train/seg_train/forest/16667.jpg,forest
data/seg_train/seg_train/forest/9604.jpg,forest
data/seg_train/seg_train/forest/7629.jpg,forest
data/seg_train/seg_train/forest/10941.jpg,forest
data/seg_train/seg_train/forest/257.jpg,forest
data/seg_train/seg_train/forest/2584.jpg,forest
data/seg_train/seg_train/forest/1927.jpg,forest
data/seg_train/seg_train/forest/15144.jpg,forest
data/seg_train/seg_train/forest/18460.jpg,forest
data/seg_train/seg_train/forest/7417.jpg,forest
data/seg_train/seg_train/forest/1728.jpg,forest
data/seg_train/seg_train/forest/16303.jpg,forest
data/seg_train/seg_train/forest/10772.jpg,forest
data/seg_train/seg_train/forest/12788.jpg,forest
data/seg_train/seg_train/forest/6866.jpg,forest
data/seg_train/seg_train/forest/479.jpg,forest
data/seg_train/seg_train/forest/5406.jpg,forest
data/seg_train/seg_train/forest/17141.jpg,forest
data/seg_train/seg_train/forest/6669.jpg,forest
data/seg_train/seg_train/forest/1106.jpg,forest
data/seg_train/seg_train/forest/8644.jpg,forest
data/seg_train/seg_train/forest/3711.jpg,forest
data/seg_train/seg_train/forest/5360.jpg,forest
data/seg_train/seg_train/forest/12993.jpg,forest
data/seg_train/seg_train/forest/19178.jpg,forest
data/seg_train/seg_train/forest/6655.jpg,forest
data/seg_train/seg_train/forest/9566.jpg,forest
data/seg_train/seg_train/forest/6899.jpg,forest
data/seg_train/seg_train/forest/6127.jpg,forest
data/seg_train/seg_train/forest/9214.jpg,forest
data/seg_train/seg_train/forest/16920.jpg,forest
data/seg_train/seg_train/forest/15597.jpg,forest
data/seg_train/seg_train/forest/11083.jpg,forest
data/seg_train/seg_train/forest/6480.jpg,forest
data/seg_train/seg_train/forest/15232.jpg,forest
data/seg_train/seg_train/forest/690.jpg,forest
data/seg_train/seg_train/forest/9758.jpg,forest
data/seg_train/seg_train/forest/1462.jpg,forest
data/seg_train/seg_train/forest/5610.jpg,forest
data/seg_train/seg_train/forest/7007.jpg,forest
data/seg_train/seg_train/forest/8452.jpg,forest
data/seg_train/seg_train/forest/9994.jpg,forest
data/seg_train/seg_train/forest/17431.jpg,forest
data/seg_train/seg_train/forest/18702.jpg,forest
data/seg_train/seg_train/forest/5176.jpg,forest
data/seg_train/seg_train/forest/3507.jpg,forest
data/seg_train/seg_train/forest/17419.jpg,forest
data/seg_train/seg_train/forest/10376.jpg,forest
data/seg_train/seg_train/forest/11068.jpg,forest
data/seg_train/seg_train/forest/6325.jpg,forest
data/seg_train/seg_train/forest/12213.jpg,forest
data/seg_train/seg_train/forest/14104.jpg,forest
data/seg_train/seg_train/forest/876.jpg,forest
data/seg_train/seg_train/forest/6441.jpg,forest
data/seg_train/seg_train/forest/16711.jpg,forest
data/seg_train/seg_train/forest/4530.jpg,forest
data/seg_train/seg_train/forest/5606.jpg,forest
data/seg_train/seg_train/forest/14648.jpg,forest
data/seg_train/seg_train/forest/11724.jpg,forest
data/seg_train/seg_train/forest/6496.jpg,forest
data/seg_train/seg_train/forest/9969.jpg,forest
data/seg_train/seg_train/forest/5835.jpg,forest
data/seg_train/seg_train/forest/14853.jpg,forest
data/seg_train/seg_train/forest/11095.jpg,forest
data/seg_train/seg_train/forest/651.jpg,forest
data/seg_train/seg_train/forest/9955.jpg,forest
data/seg_train/seg_train/forest/2800.jpg,forest
data/seg_train/seg_train/forest/17396.jpg,forest
data/seg_train/seg_train/forest/123.jpg,forest
data/seg_train/seg_train/forest/2357.jpg,forest
data/seg_train/seg_train/forest/5438.jpg,forest
data/seg_train/seg_train/forest/6131.jpg,forest
data/seg_train/seg_train/forest/1886.jpg,forest
data/seg_train/seg_train/forest/9216.jpg,forest
data/seg_train/seg_train/forest/10604.jpg,forest
data/seg_train/seg_train/forest/17625.jpg,forest
data/seg_train/seg_train/forest/5404.jpg,forest
data/seg_train/seg_train/forest/17143.jpg,forest
data/seg_train/seg_train/forest/16249.jpg,forest
data/seg_train/seg_train/forest/7561.jpg,forest
data/seg_train/seg_train/forest/14338.jpg,forest
data/seg_train/seg_train/forest/18502.jpg,forest
data/seg_train/seg_train/forest/2380.jpg,forest
data/seg_train/seg_train/forest/1851.jpg,forest
data/seg_train/seg_train/forest/6680.jpg,forest
data/seg_train/seg_train/forest/6870.jpg,forest
data/seg_train/seg_train/forest/17180.jpg,forest
data/seg_train/seg_train/forest/335.jpg,forest
data/seg_train/seg_train/forest/6723.jpg,forest
data/seg_train/seg_train/forest/4134.jpg,forest
data/seg_train/seg_train/forest/19026.jpg,forest
data/seg_train/seg_train/forest/14502.jpg,forest
data/seg_train/seg_train/forest/14516.jpg,forest
data/seg_train/seg_train/forest/8732.jpg,forest
data/seg_train/seg_train/forest/11446.jpg,forest
data/seg_train/seg_train/forest/18310.jpg,forest
data/seg_train/seg_train/forest/11452.jpg,forest
data/seg_train/seg_train/forest/296.jpg,forest
data/seg_train/seg_train/forest/18476.jpg,forest
data/seg_train/seg_train/forest/5202.jpg,forest
data/seg_train/seg_train/forest/6086.jpg,forest
data/seg_train/seg_train/forest/4691.jpg,forest
data/seg_train/seg_train/forest/269.jpg,forest
data/seg_train/seg_train/forest/9389.jpg,forest
data/seg_train/seg_train/forest/16498.jpg,forest
data/seg_train/seg_train/forest/6910.jpg,forest
data/seg_train/seg_train/forest/15191.jpg,forest
data/seg_train/seg_train/forest/12826.jpg,forest
data/seg_train/seg_train/forest/533.jpg,forest
data/seg_train/seg_train/forest/14700.jpg,forest
data/seg_train/seg_train/forest/1528.jpg,forest
data/seg_train/seg_train/forest/19542.jpg,forest
data/seg_train/seg_train/forest/9606.jpg,forest
data/seg_train/seg_train/forest/4444.jpg,forest
data/seg_train/seg_train/forest/14714.jpg,forest
data/seg_train/seg_train/forest/13053.jpg,forest
data/seg_train/seg_train/forest/1514.jpg,forest
data/seg_train/seg_train/forest/15422.jpg,forest
data/seg_train/seg_train/forest/5014.jpg,forest
data/seg_train/seg_train/forest/18660.jpg,forest
data/seg_train/seg_train/forest/18674.jpg,forest
data/seg_train/seg_train/forest/7617.jpg,forest
data/seg_train/seg_train/forest/5941.jpg,forest
data/seg_train/seg_train/forest/8295.jpg,forest
data/seg_train/seg_train/forest/13090.jpg,forest
data/seg_train/seg_train/forest/11687.jpg,forest
data/seg_train/seg_train/forest/725.jpg,forest
data/seg_train/seg_train/forest/14933.jpg,forest
data/seg_train/seg_train/forest/724.jpg,forest
data/seg_train/seg_train/forest/2949.jpg,forest
data/seg_train/seg_train/forest/11862.jpg,forest
data/seg_train/seg_train/forest/9808.jpg,forest
data/seg_train/seg_train/forest/7616.jpg,forest
data/seg_train/seg_train/forest/16658.jpg,forest
data/seg_train/seg_train/forest/5001.jpg,forest
data/seg_train/seg_train/forest/5767.jpg,forest
data/seg_train/seg_train/forest/9149.jpg,forest
data/seg_train/seg_train/forest/18107.jpg,forest
data/seg_train/seg_train/forest/18661.jpg,forest
data/seg_train/seg_train/forest/8531.jpg,forest
data/seg_train/seg_train/forest/4323.jpg,forest
data/seg_train/seg_train/forest/8519.jpg,forest
data/seg_train/seg_train/forest/12364.jpg,forest
data/seg_train/seg_train/forest/6252.jpg,forest
data/seg_train/seg_train/forest/11679.jpg,forest
data/seg_train/seg_train/forest/12370.jpg,forest
data/seg_train/seg_train/forest/14067.jpg,forest
data/seg_train/seg_train/forest/903.jpg,forest
data/seg_train/seg_train/forest/3458.jpg,forest
data/seg_train/seg_train/forest/2746.jpg,forest
data/seg_train/seg_train/forest/19966.jpg,forest
data/seg_train/seg_train/forest/240.jpg,forest
data/seg_train/seg_train/forest/11484.jpg,forest
data/seg_train/seg_train/forest/17963.jpg,forest
data/seg_train/seg_train/forest/19796.jpg,forest
data/seg_train/seg_train/forest/4848.jpg,forest
data/seg_train/seg_train/forest/4690.jpg,forest
data/seg_train/seg_train/forest/17022.jpg,forest
data/seg_train/seg_train/forest/18311.jpg,forest
data/seg_train/seg_train/forest/7414.jpg,forest
data/seg_train/seg_train/forest/15153.jpg,forest
data/seg_train/seg_train/forest/13536.jpg,forest
data/seg_train/seg_train/forest/14259.jpg,forest
data/seg_train/seg_train/forest/18463.jpg,forest
data/seg_train/seg_train/forest/3100.jpg,forest
data/seg_train/seg_train/forest/11447.jpg,forest
data/seg_train/seg_train/forest/15609.jpg,forest
data/seg_train/seg_train/forest/19741.jpg,forest
data/seg_train/seg_train/forest/9377.jpg,forest
data/seg_train/seg_train/forest/8069.jpg,forest
data/seg_train/seg_train/forest/2222.jpg,forest
data/seg_train/seg_train/forest/11296.jpg,forest
data/seg_train/seg_train/forest/14488.jpg,forest
data/seg_train/seg_train/forest/4900.jpg,forest
data/seg_train/seg_train/forest/2381.jpg,forest
data/seg_train/seg_train/forest/4096.jpg,forest
data/seg_train/seg_train/forest/8860.jpg,forest
data/seg_train/seg_train/forest/3935.jpg,forest
data/seg_train/seg_train/forest/1844.jpg,forest
data/seg_train/seg_train/forest/15741.jpg,forest
data/seg_train/seg_train/forest/1677.jpg,forest
data/seg_train/seg_train/forest/1105.jpg,forest
data/seg_train/seg_train/forest/491.jpg,forest
data/seg_train/seg_train/forest/1663.jpg,forest
data/seg_train/seg_train/forest/10605.jpg,forest
data/seg_train/seg_train/forest/19635.jpg,forest
data/seg_train/seg_train/forest/14477.jpg,forest
data/seg_train/seg_train/forest/5808.jpg,forest
data/seg_train/seg_train/forest/650.jpg,forest
data/seg_train/seg_train/forest/11094.jpg,forest
data/seg_train/seg_train/forest/678.jpg,forest
data/seg_train/seg_train/forest/18926.jpg,forest
data/seg_train/seg_train/forest/11902.jpg,forest
data/seg_train/seg_train/forest/5834.jpg,forest
data/seg_train/seg_train/forest/15225.jpg,forest
data/seg_train/seg_train/forest/11043.jpg,forest
data/seg_train/seg_train/forest/19379.jpg,forest
data/seg_train/seg_train/forest/1475.jpg,forest
data/seg_train/seg_train/forest/8337.jpg,forest
data/seg_train/seg_train/forest/9983.jpg,forest
data/seg_train/seg_train/forest/2626.jpg,forest
data/seg_train/seg_train/forest/12576.jpg,forest
data/seg_train/seg_train/forest/23.jpg,forest
data/seg_train/seg_train/forest/9015.jpg,forest
data/seg_train/seg_train/forest/11719.jpg,forest
data/seg_train/seg_train/forest/18077.jpg,forest
data/seg_train/seg_train/forest/19369.jpg,forest
data/seg_train/seg_train/forest/3272.jpg,forest
data/seg_train/seg_train/forest/13122.jpg,forest
data/seg_train/seg_train/forest/8333.jpg,forest
data/seg_train/seg_train/forest/4509.jpg,forest
data/seg_train/seg_train/forest/10359.jpg,forest
data/seg_train/seg_train/forest/12566.jpg,forest
data/seg_train/seg_train/forest/10417.jpg,forest
data/seg_train/seg_train/forest/17378.jpg,forest
data/seg_train/seg_train/forest/9011.jpg,forest
data/seg_train/seg_train/forest/12572.jpg,forest
data/seg_train/seg_train/forest/9944.jpg,forest
data/seg_train/seg_train/forest/13687.jpg,forest
data/seg_train/seg_train/forest/15590.jpg,forest
data/seg_train/seg_train/forest/5818.jpg,forest
data/seg_train/seg_train/forest/7955.jpg,forest
data/seg_train/seg_train/forest/5824.jpg,forest
data/seg_train/seg_train/forest/18088.jpg,forest
data/seg_train/seg_train/forest/7799.jpg,forest
data/seg_train/seg_train/forest/15037.jpg,forest
data/seg_train/seg_train/forest/14329.jpg,forest
data/seg_train/seg_train/forest/1115.jpg,forest
data/seg_train/seg_train/forest/18507.jpg,forest
data/seg_train/seg_train/forest/3702.jpg,forest
data/seg_train/seg_train/forest/13334.jpg,forest
data/seg_train/seg_train/forest/4723.jpg,forest
data/seg_train/seg_train/forest/14315.jpg,forest
data/seg_train/seg_train/forest/4051.jpg,forest
data/seg_train/seg_train/forest/6646.jpg,forest
data/seg_train/seg_train/forest/12016.jpg,forest
data/seg_train/seg_train/forest/3058.jpg,forest
data/seg_train/seg_train/forest/4737.jpg,forest
data/seg_train/seg_train/forest/10601.jpg,forest
data/seg_train/seg_train/forest/8694.jpg,forest
data/seg_train/seg_train/forest/15976.jpg,forest
data/seg_train/seg_train/forest/5575.jpg,forest
data/seg_train/seg_train/forest/18301.jpg,forest
data/seg_train/seg_train/forest/19779.jpg,forest
data/seg_train/seg_train/forest/13532.jpg,forest
data/seg_train/seg_train/forest/15143.jpg,forest
data/seg_train/seg_train/forest/8737.jpg,forest
data/seg_train/seg_train/forest/14249.jpg,forest
data/seg_train/seg_train/forest/18473.jpg,forest
data/seg_train/seg_train/forest/5207.jpg,forest
data/seg_train/seg_train/forest/10761.jpg,forest
data/seg_train/seg_train/forest/6040.jpg,forest
data/seg_train/seg_train/forest/13268.jpg,forest
data/seg_train/seg_train/forest/9415.jpg,forest
data/seg_train/seg_train/forest/12610.jpg,forest
data/seg_train/seg_train/forest/10007.jpg,forest
data/seg_train/seg_train/forest/9401.jpg,forest
data/seg_train/seg_train/forest/2232.jpg,forest
data/seg_train/seg_train/forest/10946.jpg,forest
data/seg_train/seg_train/forest/8938.jpg,forest
data/seg_train/seg_train/forest/12823.jpg,forest
data/seg_train/seg_train/forest/10239.jpg,forest
data/seg_train/seg_train/forest/16648.jpg,forest
data/seg_train/seg_train/forest/11641.jpg,forest
data/seg_train/seg_train/forest/2018.jpg,forest
data/seg_train/seg_train/forest/1505.jpg,forest
data/seg_train/seg_train/forest/7174.jpg,forest
data/seg_train/seg_train/forest/11655.jpg,forest
data/seg_train/seg_train/forest/14063.jpg,forest
data/seg_train/seg_train/forest/19235.jpg,forest
data/seg_train/seg_train/forest/10577.jpg,forest
data/seg_train/seg_train/forest/6530.jpg,forest
data/seg_train/seg_train/forest/15382.jpg,forest
data/seg_train/seg_train/forest/11866.jpg,forest
data/seg_train/seg_train/forest/5950.jpg,forest
data/seg_train/seg_train/forest/5944.jpg,forest
data/seg_train/seg_train/forest/6294.jpg,forest
data/seg_train/seg_train/forest/19591.jpg,forest
data/seg_train/seg_train/forest/11697.jpg,forest
data/seg_train/seg_train/forest/14089.jpg,forest
data/seg_train/seg_train/forest/11683.jpg,forest
data/seg_train/seg_train/forest/14062.jpg,forest
data/seg_train/seg_train/forest/9616.jpg,forest
data/seg_train/seg_train/forest/19546.jpg,forest
data/seg_train/seg_train/forest/5992.jpg,forest
data/seg_train/seg_train/forest/11654.jpg,forest
data/seg_train/seg_train/forest/7175.jpg,forest
data/seg_train/seg_train/forest/16891.jpg,forest
data/seg_train/seg_train/forest/13057.jpg,forest
data/seg_train/seg_train/forest/2019.jpg,forest
data/seg_train/seg_train/forest/11640.jpg,forest
data/seg_train/seg_train/forest/8905.jpg,forest
data/seg_train/seg_train/forest/7388.jpg,forest
data/seg_train/seg_train/forest/2582.jpg,forest
data/seg_train/seg_train/forest/15195.jpg,forest
data/seg_train/seg_train/forest/10953.jpg,forest
data/seg_train/seg_train/forest/8087.jpg,forest
data/seg_train/seg_train/forest/12188.jpg,forest
data/seg_train/seg_train/forest/3893.jpg,forest
data/seg_train/seg_train/forest/10774.jpg,forest
data/seg_train/seg_train/forest/2233.jpg,forest
data/seg_train/seg_train/forest/9366.jpg,forest
data/seg_train/seg_train/forest/16311.jpg,forest
data/seg_train/seg_train/forest/18472.jpg,forest
data/seg_train/seg_train/forest/7411.jpg,forest
data/seg_train/seg_train/forest/15156.jpg,forest
data/seg_train/seg_train/forest/10990.jpg,forest
data/seg_train/seg_train/forest/3105.jpg,forest
data/seg_train/seg_train/forest/5574.jpg,forest
data/seg_train/seg_train/forest/7363.jpg,forest
data/seg_train/seg_train/forest/1074.jpg,forest
data/seg_train/seg_train/forest/3663.jpg,forest
data/seg_train/seg_train/forest/3924.jpg,forest
data/seg_train/seg_train/forest/1855.jpg,forest
data/seg_train/seg_train/forest/4087.jpg,forest
data/seg_train/seg_train/forest/12956.jpg,forest
data/seg_train/seg_train/forest/4905.jpg,forest
data/seg_train/seg_train/forest/11293.jpg,forest
data/seg_train/seg_train/forest/19142.jpg,forest
data/seg_train/seg_train/forest/13309.jpg,forest
data/seg_train/seg_train/forest/9206.jpg,forest
data/seg_train/seg_train/forest/18248.jpg,forest
data/seg_train/seg_train/forest/19630.jpg,forest
data/seg_train/seg_train/forest/6653.jpg,forest
data/seg_train/seg_train/forest/5372.jpg,forest
data/seg_train/seg_train/forest/8124.jpg,forest
data/seg_train/seg_train/forest/12981.jpg,forest
data/seg_train/seg_train/forest/7571.jpg,forest
data/seg_train/seg_train/forest/7940.jpg,forest
data/seg_train/seg_train/forest/9979.jpg,forest
data/seg_train/seg_train/forest/5825.jpg,forest
data/seg_train/seg_train/forest/19397.jpg,forest
data/seg_train/seg_train/forest/9789.jpg,forest
data/seg_train/seg_train/forest/8497.jpg,forest
data/seg_train/seg_train/forest/2145.jpg,forest
data/seg_train/seg_train/forest/14116.jpg,forest
data/seg_train/seg_train/forest/10370.jpg,forest
data/seg_train/seg_train/forest/14670.jpg,forest
data/seg_train/seg_train/forest/18704.jpg,forest
data/seg_train/seg_train/forest/11046.jpg,forest
data/seg_train/seg_train/forest/7773.jpg,forest
data/seg_train/seg_train/forest/7003.jpg,forest
data/seg_train/seg_train/forest/13121.jpg,forest
data/seg_train/seg_train/forest/8442.jpg,forest
data/seg_train/seg_train/forest/17421.jpg,forest
data/seg_train/seg_train/forest/7981.jpg,forest
data/seg_train/seg_train/forest/3259.jpg,forest
data/seg_train/seg_train/forest/9006.jpg,forest
data/seg_train/seg_train/forest/16065.jpg,forest
data/seg_train/seg_train/forest/8495.jpg,forest
data/seg_train/seg_train/forest/131.jpg,forest
data/seg_train/seg_train/forest/15593.jpg,forest
data/seg_train/seg_train/forest/18921.jpg,forest
data/seg_train/seg_train/forest/4293.jpg,forest
data/seg_train/seg_train/forest/6490.jpg,forest
data/seg_train/seg_train/forest/13337.jpg,forest
data/seg_train/seg_train/forest/1670.jpg,forest
data/seg_train/seg_train/forest/2345.jpg,forest
data/seg_train/seg_train/forest/4052.jpg,forest
data/seg_train/seg_train/forest/6889.jpg,forest
data/seg_train/seg_train/forest/14316.jpg,forest
data/seg_train/seg_train/forest/4046.jpg,forest
data/seg_train/seg_train/forest/17179.jpg,forest
data/seg_train/seg_train/forest/6137.jpg,forest
data/seg_train/seg_train/forest/10825.jpg,forest
data/seg_train/seg_train/forest/455.jpg,forest
data/seg_train/seg_train/forest/6876.jpg,forest
data/seg_train/seg_train/forest/17838.jpg,forest
data/seg_train/seg_train/forest/15949.jpg,forest
data/seg_train/seg_train/forest/12968.jpg,forest
data/seg_train/seg_train/forest/2392.jpg,forest
data/seg_train/seg_train/forest/17743.jpg,forest
data/seg_train/seg_train/forest/12149.jpg,forest
data/seg_train/seg_train/forest/14538.jpg,forest
data/seg_train/seg_train/forest/1710.jpg,forest
data/seg_train/seg_train/forest/14510.jpg,forest
data/seg_train/seg_train/forest/3649.jpg,forest
data/seg_train/seg_train/forest/19752.jpg,forest
data/seg_train/seg_train/forest/5238.jpg,forest
data/seg_train/seg_train/forest/3891.jpg,forest
data/seg_train/seg_train/forest/10010.jpg,forest
data/seg_train/seg_train/forest/13519.jpg,forest
data/seg_train/seg_train/forest/13280.jpg,forest
data/seg_train/seg_train/forest/17780.jpg,forest
data/seg_train/seg_train/forest/14289.jpg,forest
data/seg_train/seg_train/forest/6902.jpg,forest
data/seg_train/seg_train/forest/521.jpg,forest
data/seg_train/seg_train/forest/4873.jpg,forest
data/seg_train/seg_train/forest/247.jpg,forest
data/seg_train/seg_train/forest/3852.jpg,forest
data/seg_train/seg_train/forest/8913.jpg,forest
data/seg_train/seg_train/forest/12808.jpg,forest
data/seg_train/seg_train/forest/5006.jpg,forest
data/seg_train/seg_train/forest/11656.jpg,forest
data/seg_train/seg_train/forest/7163.jpg,forest
data/seg_train/seg_train/forest/938.jpg,forest
data/seg_train/seg_train/forest/13733.jpg,forest
data/seg_train/seg_train/forest/18666.jpg,forest
data/seg_train/seg_train/forest/6533.jpg,forest
data/seg_train/seg_train/forest/16105.jpg,forest
data/seg_train/seg_train/forest/14712.jpg,forest
data/seg_train/seg_train/forest/9166.jpg,forest
data/seg_train/seg_train/forest/15418.jpg,forest
data/seg_train/seg_train/forest/16111.jpg,forest
data/seg_train/seg_train/forest/2027.jpg,forest
data/seg_train/seg_train/forest/18882.jpg,forest
data/seg_train/seg_train/forest/6527.jpg,forest
data/seg_train/seg_train/forest/12388.jpg,forest
data/seg_train/seg_train/forest/7188.jpg,forest
data/seg_train/seg_train/forest/19586.jpg,forest
data/seg_train/seg_train/forest/722.jpg,forest
data/seg_train/seg_train/forest/14934.jpg,forest
data/seg_train/seg_train/forest/19223.jpg,forest
data/seg_train/seg_train/forest/1249.jpg,forest
data/seg_train/seg_train/forest/9615.jpg,forest
data/seg_train/seg_train/forest/10207.jpg,forest
data/seg_train/seg_train/forest/9601.jpg,forest
data/seg_train/seg_train/forest/14075.jpg,forest
data/seg_train/seg_train/forest/6532.jpg,forest
data/seg_train/seg_train/forest/12404.jpg,forest
data/seg_train/seg_train/forest/2032.jpg,forest
data/seg_train/seg_train/forest/18667.jpg,forest
data/seg_train/seg_train/forest/13732.jpg,forest
data/seg_train/seg_train/forest/8537.jpg,forest
data/seg_train/seg_train/forest/15343.jpg,forest
data/seg_train/seg_train/forest/13726.jpg,forest
data/seg_train/seg_train/forest/1261.jpg,forest
data/seg_train/seg_train/forest/1507.jpg,forest
data/seg_train/seg_train/forest/2581.jpg,forest
data/seg_train/seg_train/forest/3847.jpg,forest
data/seg_train/seg_train/forest/19948.jpg,forest
data/seg_train/seg_train/forest/8906.jpg,forest
data/seg_train/seg_train/forest/19960.jpg,forest
data/seg_train/seg_train/forest/534.jpg,forest
data/seg_train/seg_train/forest/19747.jpg,forest
data/seg_train/seg_train/forest/14263.jpg,forest
data/seg_train/seg_train/forest/6042.jpg,forest
data/seg_train/seg_train/forest/4899.jpg,forest
data/seg_train/seg_train/forest/6056.jpg,forest
data/seg_train/seg_train/forest/19753.jpg,forest
data/seg_train/seg_train/forest/5211.jpg,forest
data/seg_train/seg_train/forest/1705.jpg,forest
data/seg_train/seg_train/forest/8047.jpg,forest
data/seg_train/seg_train/forest/19009.jpg,forest
data/seg_train/seg_train/forest/5205.jpg,forest
data/seg_train/seg_train/forest/1063.jpg,forest
data/seg_train/seg_train/forest/19196.jpg,forest
data/seg_train/seg_train/forest/18288.jpg,forest
data/seg_train/seg_train/forest/17811.jpg,forest
data/seg_train/seg_train/forest/6687.jpg,forest
data/seg_train/seg_train/forest/19814.jpg,forest
data/seg_train/seg_train/forest/12799.jpg,forest
data/seg_train/seg_train/forest/13487.jpg,forest
data/seg_train/seg_train/forest/8696.jpg,forest
data/seg_train/seg_train/forest/13493.jpg,forest
data/seg_train/seg_train/forest/1659.jpg,forest
data/seg_train/seg_train/forest/12772.jpg,forest
data/seg_train/seg_train/forest/8899.jpg,forest
data/seg_train/seg_train/forest/13444.jpg,forest
data/seg_train/seg_train/forest/15035.jpg,forest
data/seg_train/seg_train/forest/18277.jpg,forest
data/seg_train/seg_train/forest/17144.jpg,forest
data/seg_train/seg_train/forest/19169.jpg,forest
data/seg_train/seg_train/forest/11535.jpg,forest
data/seg_train/seg_train/forest/3072.jpg,forest
data/seg_train/seg_train/forest/13322.jpg,forest
data/seg_train/seg_train/forest/14459.jpg,forest
data/seg_train/seg_train/forest/18263.jpg,forest
data/seg_train/seg_train/forest/4709.jpg,forest
data/seg_train/seg_train/forest/483.jpg,forest
data/seg_train/seg_train/forest/8480.jpg,forest
data/seg_train/seg_train/forest/8494.jpg,forest
data/seg_train/seg_train/forest/15586.jpg,forest
data/seg_train/seg_train/forest/11938.jpg,forest
data/seg_train/seg_train/forest/2152.jpg,forest
data/seg_train/seg_train/forest/9013.jpg,forest
data/seg_train/seg_train/forest/12216.jpg,forest
data/seg_train/seg_train/forest/14897.jpg,forest
data/seg_train/seg_train/forest/3270.jpg,forest
data/seg_train/seg_train/forest/17420.jpg,forest
data/seg_train/seg_train/forest/859.jpg,forest
data/seg_train/seg_train/forest/1315.jpg,forest
data/seg_train/seg_train/forest/13134.jpg,forest
data/seg_train/seg_train/forest/3559.jpg,forest
data/seg_train/seg_train/forest/7059.jpg,forest
data/seg_train/seg_train/forest/9060.jpg,forest
data/seg_train/seg_train/forest/9706.jpg,forest
data/seg_train/seg_train/forest/10314.jpg,forest
data/seg_train/seg_train/forest/1372.jpg,forest
data/seg_train/seg_train/forest/15522.jpg,forest
data/seg_train/seg_train/forest/17321.jpg,forest
data/seg_train/seg_train/forest/8424.jpg,forest
data/seg_train/seg_train/forest/18947.jpg,forest
data/seg_train/seg_train/forest/11977.jpg,forest
data/seg_train/seg_train/forest/2445.jpg,forest
data/seg_train/seg_train/forest/19640.jpg,forest
data/seg_train/seg_train/forest/3997.jpg,forest
data/seg_train/seg_train/forest/10116.jpg,forest
data/seg_train/seg_train/forest/4020.jpg,forest
data/seg_train/seg_train/forest/9504.jpg,forest
data/seg_train/seg_train/forest/9262.jpg,forest
data/seg_train/seg_train/forest/3029.jpg,forest
data/seg_train/seg_train/forest/13351.jpg,forest
data/seg_train/seg_train/forest/3001.jpg,forest
data/seg_train/seg_train/forest/13423.jpg,forest
data/seg_train/seg_train/forest/11234.jpg,forest
data/seg_train/seg_train/forest/8140.jpg,forest
data/seg_train/seg_train/forest/19697.jpg,forest
data/seg_train/seg_train/forest/15085.jpg,forest
